Serial,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Pace (min/mi),Pace (min/km),Time (min),Distance (km),Activity Time (s),Time
154190,74338147,Erin Strzelecki,12887121618,Afternoon Run,nan,2024-11-12 21:25:55+00:00,1814,Run,nan,0.0,4.903370786516854,21.82,4.45,1309.2,21 m 49 s
154189,74338147,Erin Strzelecki,12887153088,Afternoon Run,nan,2024-11-12 22:05:08+00:00,988,Run,"Saint Joseph County, USA",0.0,4.7593749999999995,15.23,3.2,913.8,15 m 14 s
153352,61783860,Shane Streich,12887430274,Double,w/ Sean. Schmoney,2024-11-12 22:33:52+00:00,1964,Run,"Cobb County, USA",0.0,4.606864274570983,29.53,6.41,1771.8000000000002,29 m 32 s
153463,61783860,Shane Streich,12887430274,Double,w/ Sean. Schmoney,2024-11-12 22:33:52+00:00,1964,Run,"Cobb County, USA",0.0,4.606864274570983,29.53,6.41,1771.8000000000002,29 m 32 s
151692,79030752,Jack Salisbury,12887466178,Afternoon Run,nan,2024-11-12 22:34:22+00:00,2331,Run,"Village of Dobbs Ferry, USA",0.0,4.429802955665025,35.97,8.12,2158.2,35 m 58 s
153661,78680893,Gracelyn Larkin,12887574331,Afternoon Run,nan,2024-11-12 23:09:09+00:00,972,Run,"Coconino County, USA",0.0,4.7213622291021675,15.25,3.23,915.0,15 m 15 s
150345,98279354,Marco Arop,12887632155,Afternoon Workout,Core circuits,2024-11-12 21:58:03+00:00,1440,Workout,nan,0.0,0.0,0.0,24.0,0.0,nan
150346,98279354,Marco Arop,12887632445,Afternoon Run,30 mins easy. A bit chilly over here.,2024-11-12 20:29:26+00:00,1987,Run,"South Snyderville Basin, USA",0.0,4.701046337817638,31.45,6.69,1887.0,31 m 27 s
153659,78680893,Gracelyn Larkin,12887839506,Afternoon Run,nan,2024-11-12 23:44:26+00:00,2092,Run,"Coconino County, USA",0.0,3.5502958579881656,24.0,6.76,1440.0,24 m 0 s
153660,78680893,Gracelyn Larkin,12887934143,Afternoon Run,nan,2024-11-13 00:27:57+00:00,887,Run,"Coconino County, USA",0.0,4.896694214876033,11.85,2.42,711.0,11 m 51 s
152498,91049781,Hanna Hermansson,12888064015,Afternoon Run,nan,2024-11-12 23:43:50+00:00,5168,Run,"Mono County, USA",0.0,4.73970473970474,61.0,12.87,3660.0,1 h 1 m
151432,60508941,Boniface Kibiwott,12888280491,Morning Run,nan,2024-11-12 03:51:16+00:00,3056,Run,"Elgeyo-Marakwet County, Kenya",0.0,4.6674364896073905,40.42,8.66,2425.2000000000003,40 m 25 s
151518,60508941,Boniface Kibiwott,12888280491,Morning Run,nan,2024-11-12 03:51:16+00:00,3056,Run,"Elgeyo-Marakwet County, Kenya",0.0,4.6674364896073905,40.42,8.66,2425.2000000000003,40 m 25 s
151604,60508941,Boniface Kibiwott,12888280491,Morning Run,nan,2024-11-12 03:51:16+00:00,3056,Run,"Elgeyo-Marakwet County, Kenya",0.0,4.6674364896073905,40.42,8.66,2425.2000000000003,40 m 25 s
151433,60508941,Boniface Kibiwott,12888280625,Morning Run,nan,2024-11-12 03:20:33+00:00,905,Run,"Elgeyo-Marakwet County, Kenya",0.0,5.786821705426356,14.93,2.58,895.8,14 m 56 s
151519,60508941,Boniface Kibiwott,12888280625,Morning Run,nan,2024-11-12 03:20:33+00:00,905,Run,"Elgeyo-Marakwet County, Kenya",0.0,5.786821705426356,14.93,2.58,895.8,14 m 56 s
151605,60508941,Boniface Kibiwott,12888280625,Morning Run,nan,2024-11-12 03:20:33+00:00,905,Run,"Elgeyo-Marakwet County, Kenya",0.0,5.786821705426356,14.93,2.58,895.8,14 m 56 s
151434,60508941,Boniface Kibiwott,12888281029,Afternoon Run,nan,2024-11-11 12:38:18+00:00,2495,Run,"Elgeyo-Marakwet County, Kenya",0.0,5.152416356877323,41.58,8.07,2494.7999999999997,41 m 35 s
151520,60508941,Boniface Kibiwott,12888281029,Afternoon Run,nan,2024-11-11 12:38:18+00:00,2495,Run,"Elgeyo-Marakwet County, Kenya",0.0,5.152416356877323,41.58,8.07,2494.7999999999997,41 m 35 s
151606,60508941,Boniface Kibiwott,12888281029,Afternoon Run,nan,2024-11-11 12:38:18+00:00,2495,Run,"Elgeyo-Marakwet County, Kenya",0.0,5.152416356877323,41.58,8.07,2494.7999999999997,41 m 35 s
151435,60508941,Boniface Kibiwott,12888281374,Morning Run,nan,2024-11-11 03:23:27+00:00,3428,Run,"Elgeyo-Marakwet County, Kenya",0.0,3.803595206391478,57.13,15.02,3427.8,57 m 8 s
151521,60508941,Boniface Kibiwott,12888281374,Morning Run,nan,2024-11-11 03:23:27+00:00,3428,Run,"Elgeyo-Marakwet County, Kenya",0.0,3.803595206391478,57.13,15.02,3427.8,57 m 8 s
151607,60508941,Boniface Kibiwott,12888281374,Morning Run,nan,2024-11-11 03:23:27+00:00,3428,Run,"Elgeyo-Marakwet County, Kenya",0.0,3.803595206391478,57.13,15.02,3427.8,57 m 8 s
153578,82013388,Logan Measner,12888417496,Evening Run,nan,2024-11-13 02:19:37+00:00,1944,Run,nan,0.0,4.0198511166253095,32.4,8.06,1944.0,32 m 24 s
153202,77830180,Keisuke Yokota,12889818336,Afternoon Run,nan,2024-11-13 08:49:06+00:00,3091,Run,"Asaka, Japan",0.0,4.39929639401935,50.02,11.37,3001.2000000000003,50 m 1 s
151228,83372861,Kristian Uldbjerg Hansen,12889830393,Morning Run,"Tilbage på troutfarm🤤 Med George, Sebi, Boutera og Sømme🫡",2024-11-13 07:58:13+00:00,3349,Run,"Emakhazeni Local Municipality, RSA",0.0,4.267193675889327,53.98,12.65,3238.7999999999997,53 m 59 s
152685,69562064,José Carlos Pinto,12890131433,10k z2,nan,2024-11-13 09:48:56+00:00,2370,Run,"Oeiras, Portugal",0.0,3.904095904095904,39.08,10.01,2344.7999999999997,39 m 5 s
152957,69143721,Jonathan Grahn,12890654601,Hisingsrundan is dead ☠️,Nonstop byggarbeten,2024-11-13 10:03:42+00:00,6950,Ride,"Mölndals kommun, Sweden",0.0,2.11882010801828,102.0,48.14,6120.0,1 h 42 m
153762,66783639,Duncan Perrillat,12890761886,Course à pied le matin,nan,2024-11-13 09:59:50+00:00,7561,Run,"Vila Real de Santo António, Portugal",0.0,4.116331096196868,92.0,22.35,5520.0,1 h 32 m
152230,60155357,Youssef Benzamia,12890961425,Lunch Run,nan,2024-11-13 10:50:22+00:00,2723,Run,"Nice, France",0.0,4.421568627450981,45.1,10.2,2706.0,45 m 6 s
152364,60155357,Youssef Benzamia,12890961425,Lunch Run,nan,2024-11-13 10:50:22+00:00,2723,Run,"Nice, France",0.0,4.421568627450981,45.1,10.2,2706.0,45 m 6 s
152582,81785282,Nico Boketta,12891821300,Afternoon Run,nan,2024-11-13 14:14:45+00:00,1737,Run,nan,0.0,3.7234375,23.83,6.4,1429.8,23 m 50 s
152618,81785282,Nico Boketta,12891821300,Afternoon Run,nan,2024-11-13 14:14:45+00:00,1737,Run,nan,0.0,3.7234375,23.83,6.4,1429.8,23 m 50 s
151691,79030752,Jack Salisbury,12892350663,Morning Run,nan,2024-11-13 15:03:15+00:00,4036,Run,"Village of Sleepy Hollow, USA",0.0,4.35374149659864,64.0,14.7,3840.0,1 h 4 m
153975,89025421,Ivan Siuris,12892383731,Afternoon Run,nan,2024-11-13 15:09:25+00:00,3843,Run,nan,0.0,4.076433121019108,64.0,15.7,3840.0,1 h 4 m
151807,61174400,Jack Higgins,12892459796,Morning Run,Tommy Flynn had some real talk,2024-11-13 14:49:11+00:00,5881,Run,"Boston, USA",0.0,4.296066252587992,83.0,19.32,4980.0,1 h 23 m
151227,83372861,Kristian Uldbjerg Hansen,12892512342,Afternoon Run,Loopet🏋🏻‍♂️,2024-11-13 14:58:09+00:00,2948,Run,"Emakhazeni Local Municipality, RSA",0.0,4.690127077223851,47.98,10.23,2878.7999999999997,47 m 59 s
151226,83372861,Kristian Uldbjerg Hansen,12892514990,Afternoon Weight Training,nan,2024-11-13 15:55:52+00:00,2314,WeightTraining,nan,0.0,0.0,0.0,38.0,0.0,nan
153658,78680893,Gracelyn Larkin,12892994593,Morning Run,nan,2024-11-13 16:11:18+00:00,4572,Run,"Flagstaff, USA",0.0,4.5934202358783365,74.0,16.11,4440.0,1 h 14 m
153761,66783639,Duncan Perrillat,12893141808,Course à pied dans l'après-midi,nan,2024-11-13 16:54:46+00:00,3898,Run,"Vila Real de Santo António, Portugal",0.0,4.754601226993866,62.0,13.04,3720.0,1 h 2 m
150807,63449551,Olivia Markezich,12893220615,Morning Run,nan,2024-11-13 16:14:03+00:00,6848,Run,"Boulder County, USA",0.0,4.581973581973582,58.97,12.87,3538.2,58 m 58 s
150876,63449551,Olivia Markezich,12893220615,Morning Run,nan,2024-11-13 16:14:03+00:00,6848,Run,"Boulder County, USA",0.0,4.581973581973582,58.97,12.87,3538.2,58 m 58 s
150945,63449551,Olivia Markezich,12893220615,Morning Run,nan,2024-11-13 16:14:03+00:00,6848,Run,"Boulder County, USA",0.0,4.581973581973582,58.97,12.87,3538.2,58 m 58 s
152497,91049781,Hanna Hermansson,12893379986,Morning Run,nan,2024-11-13 17:03:32+00:00,3392,Run,"Mammoth Lakes, USA",0.0,5.156122448979591,50.53,9.8,3031.8,50 m 32 s
154188,74338147,Erin Strzelecki,12893655118,Afternoon Run,nan,2024-11-13 18:08:38+00:00,2930,Run,"Saint Joseph County, USA",0.0,4.490175801447777,43.42,9.67,2605.2000000000003,43 m 25 s
153351,61783860,Shane Streich,12893769087,Semi-Long,Tested out the Core temp device to get some baseline stats. Felt good cruising up and down the Beltline,2024-11-13 17:15:41+00:00,4137,Run,"Atlanta, USA",0.0,4.09683426443203,66.0,16.11,3960.0,1 h 6 m
153462,61783860,Shane Streich,12893769087,Semi-Long,Tested out the Core temp device to get some baseline stats. Felt good cruising up and down the Beltline,2024-11-13 17:15:41+00:00,4137,Run,"Atlanta, USA",0.0,4.09683426443203,66.0,16.11,3960.0,1 h 6 m
152684,69562064,José Carlos Pinto,12894341281,10k z1,nan,2024-11-13 18:09:08+00:00,2450,Run,"Oeiras, Portugal",0.0,4.083,40.83,10.0,2449.7999999999997,40 m 50 s
153577,82013388,Logan Measner,12895057652,Afternoon Run,nan,2024-11-13 21:48:01+00:00,2880,Run,"Madison, USA",0.0,4.124459809853068,47.72,11.57,2863.2,47 m 43 s
152496,91049781,Hanna Hermansson,12895205138,Afternoon Weight Training,nan,2024-11-13 21:55:32+00:00,4223,WeightTraining,nan,0.0,0.0,0.0,1.0,0.0,296 Cal
151690,79030752,Jack Salisbury,12895304364,6x100 strides,lotta track miles recently,2024-11-13 22:27:18+00:00,3089,Run,"Village of Dobbs Ferry, USA",0.0,4.228327228327229,34.63,8.19,2077.8,34 m 38 s
153095,73659831,Evan Jenkins,12895474428,Morning Run,nan,2024-11-12 18:05:40+00:00,1213,Run,"Seattle, USA",0.0,4.186335403726708,20.22,4.83,1213.1999999999998,20 m 13 s
153096,73659831,Evan Jenkins,12895474446,Morning Run,nan,2024-11-12 16:59:26+00:00,1222,Run,"Seattle, USA",0.0,4.217391304347826,20.37,4.83,1222.2,20 m 22 s
153094,73659831,Evan Jenkins,12895474460,Morning Run,nan,2024-11-13 17:34:03+00:00,2327,Run,"Seattle, USA",0.0,4.3378881987577635,34.92,8.05,2095.2000000000003,34 m 55 s
150344,98279354,Marco Arop,12895775516,Evening Run,20 min jog,2024-11-13 01:33:28+00:00,1275,Run,nan,0.0,5.0425,20.17,4.0,1210.2,20 m 10 s
150343,98279354,Marco Arop,12895776101,Morning Workout,30 mins on the elliptical,2024-11-13 15:15:23+00:00,1804,Workout,nan,0.0,0.0,0.0,30.0,0.0,nan
153201,77830180,Keisuke Yokota,12895838512,Morning Run,nan,2024-11-14 00:44:03+00:00,1928,Run,"Asaka, Japan",0.0,4.286666666666666,25.72,6.0,1543.1999999999998,25 m 43 s
150806,63449551,Olivia Markezich,12895916991,Evening Run,nan,2024-11-14 01:13:35+00:00,1489,Run,nan,0.0,4.651452282157677,22.42,4.82,1345.2,22 m 25 s
150875,63449551,Olivia Markezich,12895916991,Evening Run,nan,2024-11-14 01:13:35+00:00,1489,Run,nan,0.0,4.651452282157677,22.42,4.82,1345.2,22 m 25 s
150944,63449551,Olivia Markezich,12895916991,Evening Run,nan,2024-11-14 01:13:35+00:00,1489,Run,nan,0.0,4.651452282157677,22.42,4.82,1345.2,22 m 25 s
153200,77830180,Keisuke Yokota,12896007583,Morning Run,nan,2024-11-14 01:43:13+00:00,1097,Run,"Nerima, Japan",0.0,3.384030418250951,17.8,5.26,1068.0,17 m 48 s
153199,77830180,Keisuke Yokota,12896222541,Lunch Run,nan,2024-11-14 02:16:38+00:00,3968,Run,"Nerima, Japan",0.0,5.1579999999999995,51.58,10.0,3094.7999999999997,51 m 35 s
153290,71517556,Mehdi Kadri,12896705094,8x400 + 3x200,64’4 et 28’5 Récup 200m en 1’ entre les 400 Récup 200m en 1’30 entre les 200,2024-11-13 11:01:44+00:00,1264,Run,"Rouen, France",0.0,3.7014388489208634,20.58,5.56,1234.8,20 m 35 s
153289,71517556,Mehdi Kadri,12896934543,Footing cool avant renfo,nan,2024-11-14 06:52:19+00:00,2522,Run,"Le Grand-Quevilly, France",0.0,5.075517661388551,41.67,8.21,2500.2000000000003,41 m 40 s
151225,83372861,Kristian Uldbjerg Hansen,12897300005,Morning Run,Incl drills & strides,2024-11-14 07:20:12+00:00,3961,Run,"Emakhazeni Local Municipality, RSA",0.0,4.50650406504065,55.43,12.3,3325.8,55 m 26 s
151336,64360338,Hamza Sahli,12897489603,Morning Run,nan,2024-11-14 08:47:30+00:00,3426,Run,"Toulouse, France",0.0,5.584980237154151,56.52,10.12,3391.2000000000003,56 m 31 s
152076,68238567,Takashi Soma,12897682541,夕方のランニング,nan,2024-11-14 09:13:04+00:00,4120,Run,nan,0.0,10.578512396694215,64.0,6.05,3840.0,1 h 4 m
152097,68238567,Takashi Soma,12897682541,夕方のランニング,nan,2024-11-14 09:13:04+00:00,4120,Run,nan,0.0,10.578512396694215,64.0,6.05,3840.0,1 h 4 m
152956,69143721,Jonathan Grahn,12897732296,Morgontröskel,2x15min. (14km).,2024-11-14 08:39:51+00:00,5867,Run,nan,0.0,3.5938461538461537,58.4,16.25,3504.0,58 m 24 s
154065,82077769,Leonid Latsepov,12897738557,Morning Run,nan,2024-11-14 08:17:59+00:00,3490,Run,"Mitte, Germany",0.0,4.340718105423988,56.82,13.09,3409.2,56 m 49 s
154066,82077769,Leonid Latsepov,12897739074,Morning HIIT,nan,2024-11-13 15:43:59+00:00,3599,HighIntensityIntervalTraining,nan,0.0,0.0,0.0,59.0,0.0,469 Cal
154067,82077769,Leonid Latsepov,12897740081,Afternoon Run,nan,2024-11-13 14:07:33+00:00,4137,Run,"Charlottenburg-Wilmersdorf, Germany",0.0,4.515272244355909,68.0,15.06,4080.0,1 h 8 m
154068,82077769,Leonid Latsepov,12897740739,Morning Run,nan,2024-11-13 06:52:28+00:00,2877,Run,"Mitte, Germany",0.0,4.70675944333996,47.35,10.06,2841.0,47 m 21 s
154069,82077769,Leonid Latsepov,12897741281,Evening Run,nan,2024-11-12 19:05:33+00:00,1105,Run,"Charlottenburg-Wilmersdorf, Germany",0.0,5.266094420600858,12.27,2.33,736.1999999999999,12 m 16 s
154070,82077769,Leonid Latsepov,12897742268,Evening Run,nan,2024-11-12 18:07:22+00:00,2997,Run,"Charlottenburg-Wilmersdorf, Germany",0.0,3.486695278969957,40.62,11.65,2437.2,40 m 37 s
154071,82077769,Leonid Latsepov,12897742809,Evening Run,nan,2024-11-12 17:22:05+00:00,1469,Run,"Charlottenburg-Wilmersdorf, Germany",0.0,4.9543147208121825,19.52,3.94,1171.2,19 m 31 s
153974,89025421,Ivan Siuris,12897912148,Lunch Weight Training,nan,2024-11-14 10:08:42+00:00,3190,WeightTraining,nan,0.0,0.0,0.0,53.0,0.0,421 Cal
152683,69562064,José Carlos Pinto,12899201456,4km warmup,nan,2024-11-14 10:41:31+00:00,1019,Run,"Oeiras, Portugal",0.0,4.245,16.98,4.0,1018.8,16 m 59 s
152682,69562064,José Carlos Pinto,12899204427,6x1000 3’rc,Avg 2:42 Last 2:37,2024-11-14 11:31:19+00:00,1931,Run,"Oeiras, Portugal",0.0,4.089709762532982,31.0,7.58,1860.0,31 m 0 s
152681,69562064,José Carlos Pinto,12899204896,2km cooldown,nan,2024-11-14 12:14:53+00:00,519,Run,"Oeiras, Portugal",0.0,4.325,8.65,2.0,519.0,8 m 39 s
151806,61174400,Jack Higgins,12899653124,Morning Run,nan,2024-11-14 14:05:03+00:00,4073,Run,"Boston, USA",0.0,4.232195845697329,57.05,13.48,3423.0,57 m 3 s
151224,83372861,Kristian Uldbjerg Hansen,12899666975,Afternoon Run,nan,2024-11-14 14:43:02+00:00,2913,Run,"Emakhazeni Local Municipality, RSA",0.0,4.817617866004962,38.83,8.06,2329.7999999999997,38 m 50 s
150403,93170673,Stefan Nillessen,12899890897,Z2,400tjes?,2024-11-14 14:48:23+00:00,4785,Run,"Arnhem, Netherlands",0.0,4.75595727198028,57.88,12.17,3472.8,57 m 53 s
153973,89025421,Ivan Siuris,12899968332,Afternoon Run,nan,2024-11-14 15:15:23+00:00,3078,Run,"Chișinau, Moldova",0.0,4.4914772727272725,47.43,10.56,2845.8,47 m 26 s
153350,61783860,Shane Streich,12900061764,Warm Up,New loop w/ Yolanda,2024-11-14 15:26:13+00:00,1229,Run,"Atlanta, USA",0.0,4.71889400921659,20.48,4.34,1228.8,20 m 29 s
153461,61783860,Shane Streich,12900061764,Warm Up,New loop w/ Yolanda,2024-11-14 15:26:13+00:00,1229,Run,"Atlanta, USA",0.0,4.71889400921659,20.48,4.34,1228.8,20 m 29 s
153349,61783860,Shane Streich,12900062778,6xT400s + 2x200s,"400s @ 76 200s @ 27.5/26.9 w/ 60” RC, 2’ set Light sesh today in between Tuesdays workout and the 5k on Saturday. Chilly one out there today, so didn’t feel as loose as I’d have liked.",2024-11-14 16:16:36+00:00,1004,Run,"Atlanta, USA",0.0,3.4341317365269464,11.47,3.34,688.2,11 m 28 s
153460,61783860,Shane Streich,12900062778,6xT400s + 2x200s,"400s @ 76 200s @ 27.5/26.9 w/ 60” RC, 2’ set Light sesh today in between Tuesdays workout and the 5k on Saturday. Chilly one out there today, so didn’t feel as loose as I’d have liked.",2024-11-14 16:16:36+00:00,1004,Run,"Atlanta, USA",0.0,3.4341317365269464,11.47,3.34,688.2,11 m 28 s
152130,83232940,Molly Grabill,12900137237,Morning Run,nan,2024-11-14 14:40:48+00:00,5788,Run,"Boulder County, USA",0.0,4.9000644745325594,76.0,15.51,4560.0,1 h 16 m
152171,83232940,Molly Grabill,12900137237,Morning Run,nan,2024-11-14 14:40:48+00:00,5788,Run,"Boulder County, USA",0.0,4.9000644745325594,76.0,15.51,4560.0,1 h 16 m
151864,67065684,Hicham Ouladha,12900168548,Morning Run,nan,2024-11-11 08:16:45+00:00,4696,Run,"Rabat, Morocco",0.0,4.401408450704226,75.0,17.04,4500.0,1 h 15 m
151979,67065684,Hicham Ouladha,12900168548,Morning Run,nan,2024-11-11 08:16:45+00:00,4696,Run,"Rabat, Morocco",0.0,4.401408450704226,75.0,17.04,4500.0,1 h 15 m
151863,67065684,Hicham Ouladha,12900171123,Morning Run,nan,2024-11-12 08:53:23+00:00,4337,Run,"Salé, Morocco",0.0,4.366812227074235,70.0,16.03,4200.0,1 h 10 m
151978,67065684,Hicham Ouladha,12900171123,Morning Run,nan,2024-11-12 08:53:23+00:00,4337,Run,"Salé, Morocco",0.0,4.366812227074235,70.0,16.03,4200.0,1 h 10 m
151862,67065684,Hicham Ouladha,12900172537,Morning Run,nan,2024-11-13 08:44:30+00:00,2717,Run,"Ameur عامر, Morocco",0.0,4.373626373626374,43.78,10.01,2626.8,43 m 47 s
151977,67065684,Hicham Ouladha,12900172537,Morning Run,nan,2024-11-13 08:44:30+00:00,2717,Run,"Ameur عامر, Morocco",0.0,4.373626373626374,43.78,10.01,2626.8,43 m 47 s
151860,67065684,Hicham Ouladha,12900174905,Morning Run,nan,2024-11-14 09:40:47+00:00,1771,Run,"Bouknadel, Morocco",0.0,3.6534653465346536,29.52,8.08,1771.2,29 m 31 s
151975,67065684,Hicham Ouladha,12900174905,Morning Run,nan,2024-11-14 09:40:47+00:00,1771,Run,"Bouknadel, Morocco",0.0,3.6534653465346536,29.52,8.08,1771.2,29 m 31 s
151861,67065684,Hicham Ouladha,12900175027,Morning Run,nan,2024-11-14 09:13:22+00:00,1081,Run,"Ameur عامر, Morocco",0.0,4.505,18.02,4.0,1081.2,18 m 1 s
151976,67065684,Hicham Ouladha,12900175027,Morning Run,nan,2024-11-14 09:13:22+00:00,1081,Run,"Ameur عامر, Morocco",0.0,4.505,18.02,4.0,1081.2,18 m 1 s
151859,67065684,Hicham Ouladha,12900175572,Lunch Run,nan,2024-11-14 10:11:17+00:00,574,Run,"Ameur عامر, Morocco",0.0,4.785,9.57,2.0,574.2,9 m 34 s
151974,67065684,Hicham Ouladha,12900175572,Lunch Run,nan,2024-11-14 10:11:17+00:00,574,Run,"Ameur عامر, Morocco",0.0,4.785,9.57,2.0,574.2,9 m 34 s
153348,61783860,Shane Streich,12900213826,Cool Down,nan,2024-11-14 16:43:35+00:00,887,Run,"Atlanta, USA",0.0,4.4652567975830815,14.78,3.31,886.8,14 m 47 s
153459,61783860,Shane Streich,12900213826,Cool Down,nan,2024-11-14 16:43:35+00:00,887,Run,"Atlanta, USA",0.0,4.4652567975830815,14.78,3.31,886.8,14 m 47 s
151689,79030752,Jack Salisbury,12900434140,Morning Run,nan,2024-11-14 13:28:20+00:00,967,Run,"Village of Dobbs Ferry, USA",0.0,4.76219512195122,15.62,3.28,937.2,15 m 37 s
151688,79030752,Jack Salisbury,12900435090,3x 50m standing start,Fat measurement from 20-50m for flying 30m results,2024-11-14 14:28:39+00:00,1225,Run,"Village of Dobbs Ferry, USA",0.0,11.927710843373497,9.9,0.83,594.0,9 m 54 s
151686,79030752,Jack Salisbury,12900439690,"12x1000, 60' rest","2:56, 3:00, 2:59, 3:00, 2:56, 2:59, 2:58, 3:00, 2:54, 2:58, 2:57, 2:53 heavy to start after some jump and sprint testing before this. felt better as i went. track is so much smoother than vcp",2024-11-14 15:03:25+00:00,2808,Run,"Village of Dobbs Ferry, USA",0.0,3.1410756040530003,40.3,12.83,2418.0,40 m 18 s
151687,79030752,Jack Salisbury,12900440326,Lunch Run,nan,2024-11-14 16:09:02+00:00,1057,Run,"Village of Dobbs Ferry, USA",0.0,5.021604938271604,16.27,3.24,976.2,16 m 16 s
153657,78680893,Gracelyn Larkin,12900492787,Morning Run,w maisie 🧚🧚🧚,2024-11-14 16:33:13+00:00,3804,Run,"Flagstaff, USA",0.0,4.691225165562914,56.67,12.08,3400.2000000000003,56 m 40 s
154164,86896701,Michaela Oosthuizen,12900531225,Afternoon Run,nan,2024-11-11 15:11:08+00:00,70,Run,"City of Tshwane Metropolitan Municipality, RSA",0.0,2.9999999999999996,1.17,0.39,70.19999999999999,1 m 10 s
154163,86896701,Michaela Oosthuizen,12900535231,Morning Run,nan,2024-11-14 08:25:02+00:00,1691,Run,"City of Tshwane Metropolitan Municipality, RSA",0.0,4.650582362728786,27.95,6.01,1677.0,27 m 57 s
152495,91049781,Hanna Hermansson,12900585278,Morning Run,nan,2024-11-14 17:16:21+00:00,1405,Run,"Mono County, USA",0.0,4.867803837953091,22.83,4.69,1369.8,22 m 50 s
153576,82013388,Logan Measner,12900653732,Lunch Run,nan,2024-11-14 17:37:17+00:00,1199,Run,nan,0.0,4.11958762886598,19.98,4.85,1198.8,19 m 59 s
150805,63449551,Olivia Markezich,12900688629,Fartlek,"1, 2, 3, 2, 1, 2, 3, 2, 1 w/ equal rest Lac: 3.1",2024-11-14 16:15:47+00:00,6112,Run,"Louisville, USA",0.0,3.937007874015748,70.0,17.78,4200.0,1 h 10 m
150874,63449551,Olivia Markezich,12900688629,Fartlek,"1, 2, 3, 2, 1, 2, 3, 2, 1 w/ equal rest Lac: 3.1",2024-11-14 16:15:47+00:00,6112,Run,"Louisville, USA",0.0,3.937007874015748,70.0,17.78,4200.0,1 h 10 m
150943,63449551,Olivia Markezich,12900688629,Fartlek,"1, 2, 3, 2, 1, 2, 3, 2, 1 w/ equal rest Lac: 3.1",2024-11-14 16:15:47+00:00,6112,Run,"Louisville, USA",0.0,3.937007874015748,70.0,17.78,4200.0,1 h 10 m
152955,69143721,Jonathan Grahn,12900755276,Eftermiddagströskel,8x700 8x300,2024-11-14 16:19:19+00:00,6650,Run,"Mölndals kommun, Sweden",0.0,5.941845764854614,94.0,15.82,5640.0,1 h 34 m
152494,91049781,Hanna Hermansson,12900950861,Morning Run,nan,2024-11-14 17:59:30+00:00,2277,Run,"Bureau of Land Management, USA",0.0,4.7355371900826455,34.38,7.26,2062.8,34 m 23 s
153288,71517556,Mehdi Kadri,12901046462,6k cool,nan,2024-11-14 18:22:27+00:00,1695,Run,"Le Grand-Quevilly, France",0.0,4.862306368330465,28.25,5.81,1695.0,28 m 15 s
151390,75222533,Patrick Kiprop,12901077827,Lunch Run,Pre-meet,2024-11-14 17:32:23+00:00,4039,Run,"College Station, USA",0.0,4.156327543424317,67.0,16.12,4020.0,1 h 7 m
