Unnamed: 0,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Gender,Date_Created,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility,2024 Weeks Scraped
618.0,4:13.01,Agnès MC TIGHE,SUI,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",19 APR 2024,1103,1500m,F,30 Oct 24,,,,,
617.0,4:13.0h,Mekuria CHALETU,ETH,"Stadium, Hawassa (ETH)",06 JUL 2024,1103,1500m,F,30 Oct 24,,,,,
1823.0,1:02:06,Marc SCOTT,GBR,Barcelona (ESP),11 FEB 2024,1103,Half,M,30 Oct 24,22362281.0,637.0,6.0,Public,45.0
1822.0,1:02:06,Yudai KATAKAWA,JPN,Marugame (JPN),04 FEB 2024,1103,Half,M,30 Oct 24,,,,,
1821.0,1:02:06,Koya SUZUKI,JPN,Marugame (JPN),04 FEB 2024,1103,Half,M,30 Oct 24,106570049.0,0.0,0.0,Public,45.0
621.0,4:13.05,Vera SJÖBERG,SWE,"Emerson Field, Concord, MA (USA)",08 JUN 2024,1103,1500m,F,30 Oct 24,109923051.0,0.0,0.0,Public,45.0
1870.0,2:33:01,Clara EVANS,GBR,"Stade de France, Paris (FRA)",11 AUG 2024,1103,Full,F,30 Oct 24,3911444.0,3780.0,8.0,Private,
2469.0,2:13:31,Puseletso MOFOKENG,RSA,Cape Town (RSA),20 OCT 2024,1103,Full,M,30 Oct 24,58146107.0,233.0,0.0,Public,45.0
2468.0,2:13:31,Ryan GREGSON,AUS,"Cricket Ground, Melbourne (AUS)",13 OCT 2024,1103,Full,M,30 Oct 24,64013773.0,0.0,0.0,Public,45.0
622.0,4:13.09,Prudence SEKGODISO,RSA,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",21 APR 2024,1103,1500m,F,30 Oct 24,111371365.0,0.0,0.0,Public,45.0
1201.0,32:40.85,Tiantian LIANG,CHN,"HOC Stadium, Hangzhou (CHN)",13 APR 2024,1103,10000m,F,30 Oct 24,,,,,
2465.0,2:13:28,Hillary CHEMWENO,KEN,Skopje (MKD),06 OCT 2024,1103,Full,M,30 Oct 24,,,,,
1869.0,2:33:01,Cavaline NAHIMANA,BDI,Roma (ITA),17 MAR 2024,1103,Full,F,30 Oct 24,,,,,
1868.0,2:32:59,Tigist BIKILA,ETH,Milano (ITA),07 APR 2024,1103,Full,F,30 Oct 24,,,,,
937.0,8:34.37,Baptiste COUDERT,FRA,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1103,3000m Steeple,M,30 Oct 24,,,,,
1827.0,1:02:07,Kiyoki YOKOSAWA,JPN,Osaka (JPN),28 JAN 2024,1103,Half,M,30 Oct 24,,,,,
1452.0,1:11:17,Lelise WAKWEYA,ETH,Mainz (GER),05 MAY 2024,1103,Half,F,30 Oct 24,,,,,
1453.0,1:11:19,Citlali CRISTIAN MOSCOTE,MEX,Madrid (ESP),07 APR 2024,1103,Half,F,30 Oct 24,,,,,
1043.0,15:31.59,Emily VENTERS,USA,"Dempsey Indoor, Seattle, WA (USA) (i)",23 FEB 2024,1103,5000m,F,30 Oct 24,87246813.0,315.0,0.0,Private,
1202.0,32:40.92,Lily MURPHY,USA,"Paul Derr TF Facility, Raleigh, NC (USA)",29 MAR 2024,1103,10000m,F,30 Oct 24,61882404.0,535.0,78.0,Public,45.0
1036.0,15:31.17,Viola CHEPNGENO,KEN,"Sportcomplex De Leidse Hout, Leiden (NED)",25 MAY 2024,1103,5000m,F,30 Oct 24,113122040.0,642.0,6.0,Public,45.0
2466.0,2:13:29,Dorian BOULVIN,BEL,Warszawa (POL),29 SEP 2024,1103,Full,M,30 Oct 24,19625839.0,72.0,10.0,Public,45.0
1044.0,15:31.60,Sanjivani JADHAV,IND,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1103,5000m,F,30 Oct 24,81388399.0,0.0,0.0,Public,45.0
1205.0,32:41.48,Mica RIVERA,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1103,10000m,F,30 Oct 24,7860120.0,2942.0,10.0,Public,45.0
1204.0,32:41.41,Lilla BÖHM,HUN,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1103,10000m,F,30 Oct 24,,,,,
1203.0,32:41.22,Alexandra HAYS,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1103,10000m,F,30 Oct 24,146645674.0,9.0,0.0,Public,45.0
,32:42,Anna VIKULOVA,RUS,"Luzhniki Arena, Moskva (RUS)",12 OCT 2024,1102,10k Road,F,15 Jan 25,135611776.0,14.0,,Public,0.0
,32:42,Hanne Mjøen MARIDAL,NOR,"Marienlyst Stadion, Drammen (NOR)",07 APR 2024,1102,10k Road,F,15 Jan 25,,,,,
,32:42,Sara NESTOLA,ITA,Castellón (ESP),25 FEB 2024,1102,10k Road,F,15 Jan 25,97051133.0,6.0,,Public,0.0
,15:32,Esther GUERRERO,ESP,Barcelona (ESP),31 DEC 2024,1102,5k Road,F,15 Jan 25,,,,,
,15:32,Bailey HERTENSTEIN,USA,"New York, NY (USA)",02 NOV 2024,1102,5k Road,F,15 Jan 25,,,,,
,15:32,Mercy CHELANGAT,KEN,"Boston, MA (USA)",13 APR 2024,1102,5k Road,F,15 Jan 25,63055639.0,,14.0,Public,0.0
,32:42,Aleshign BAWEKE,ETH,Addis Abeba (ETH),17 NOV 2024,1102,10k Road,F,15 Jan 25,,,,,
1207.0,32:42.12,Susanna SULLIVAN,USA,"Hayward Field, Eugene, OR (USA)",29 JUN 2024,1102,10000m,F,30 Oct 24,120779806.0,0.0,0.0,Public,45.0
1469.0,28:19.49,Artūrs Niklāvs MEDVEDS,LAT,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1102,10000m,M,30 Oct 24,,,,,
757.0,3:40.35,Harry WAKEFIELD,GBR,"Woodside Stadium, Watford (GBR)",21 AUG 2024,1102,1500m,M,30 Oct 24,24985070.0,2022.0,923.0,Public,45.0
324.0,1:47.38,Israel TINAJERO ÁLVAREZ,MEX,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 JUL 2024,1102,800m,M,30 Oct 24,,,,,
2473.0,2:13:34,Ivan SIURIS,MDA,Sevilla (ESP),18 FEB 2024,1102,Full,M,30 Oct 24,89025421.0,1876.0,6.0,Public,45.0
753.0,3:40.32,Vladyslav PODZVEZDOV,RUS,"Olympic Stadium, Cheboksary (RUS)",09 JUL 2024,1102,1500m,M,30 Oct 24,,,,,
754.0,3:40.33,Aiden NEAL,USA,"Morris Williams T&F Stadium, Durham, NC (USA)",12 APR 2024,1102,1500m,M,30 Oct 24,43525605.0,1806.0,177.0,Public,45.0
755.0,3:40.34,Thomas BRIDGER,GBR,"Woodside Stadium, Watford (GBR)",08 JUN 2024,1102,1500m,M,30 Oct 24,45537525.0,2832.0,106.0,Public,54.0
756.0,3:40.35,André ALIE-LAMARCHE,CAN,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1102,1500m,M,30 Oct 24,114835857.0,1384.0,11.0,Private,
758.0,3:40.36,Aiden COLES,CAN,"Campbell Track, Hamilton (CAN)",13 JUN 2024,1102,1500m,M,30 Oct 24,60077877.0,1584.0,64.0,Public,45.0
941.0,8:34.56,Tom Erling KÅRBØ,NOR,"Boudewijnstadion, Bruxelles (BEL)",26 MAY 2024,1102,3000m Steeple,M,30 Oct 24,,,,,
629.0,4:13.22,Carla SWEENEY,IRL,"Market Street Athletics Track, Bury (GBR)",10 AUG 2024,1102,1500m,F,30 Oct 24,13243473.0,93.0,0.0,Public,45.0
626.0,4:13.15,Gladys CHEPNGETICH,KEN,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1102,1500m,F,30 Oct 24,120754520.0,315.0,1.0,Public,45.0
1875.0,2:33:10,Marcella HERZOG,NED,Rotterdam (NED),14 APR 2024,1102,Full,F,30 Oct 24,8820965.0,2496.0,356.0,Public,45.0
1873.0,2:33:06,Truphena CHEPCHIRCHIR,KEN,Hong Kong (HKG),21 JAN 2024,1102,Full,F,30 Oct 24,,,,,
1872.0,2:33:05,Adanech MEKONNEN,ETH,Padova (ITA),21 APR 2024,1102,Full,F,30 Oct 24,,,,,
939.0,8:34.48,Nabil SEBBAR,ESP,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 MAY 2024,1102,3000m Steeple,M,30 Oct 24,,,,,
2477.0,2:13:35,Edwin KIPTOO,KEN,Qingdao (CHN),21 APR 2024,1102,Full,M,30 Oct 24,93911299.0,108.0,0.0,Public,45.0
1234.0,13:30.12,Desire NIYOMWUNGERE,BDI,"Polisportivo Guido Maccan, Brugnera (ITA)",13 JUL 2024,1102,5000m,M,30 Oct 24,,,,,
1468.0,28:19.43,Aarón LAS HERAS,ESP,"Cougar Athletic Stadium, Azusa, CA (USA)",11 APR 2024,1102,10000m,M,30 Oct 24,,,,,
1206.0,32:42.09,Momoka KAWAGUCHI,JPN,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1102,10000m,F,30 Oct 24,,,,,
2470.0,2:13:32,Bira SEBOKA,ETH,Rabat (MAR),21 APR 2024,1102,Full,M,30 Oct 24,,,,,
2471.0,2:13:32,Bernard Kipkemoi ROTICH,KEN,"Two Harbors to Duluth,, Duluth, MN (USA)",22 JUN 2024,1102,Full,M,30 Oct 24,,,,,
305.0,2:03.43,Morgan MITCHELL,AUS,"SA Athletic Stadium, Adelaide (AUS)",10 FEB 2024,1102,800m,F,30 Oct 24,20077578.0,646.0,7.0,Public,45.0
2472.0,2:13:33,Liam ADAMS,AUS,"Stade de France, Paris (FRA)",10 AUG 2024,1102,Full,M,30 Oct 24,58835134.0,20.0,231.0,Public,45.0
1233.0,13:30.09,Stephen MUTHINI,KEN,"Egao Kenko Stadium, Kumamoto (JPN)",13 APR 2024,1102,5000m,M,30 Oct 24,,,,,
1232.0,13:30.08,Takashi ICHIDA,JPN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2024,1102,5000m,M,30 Oct 24,,,,,
1231.0,13:30.04,Mustafe MUUSE,FIN,"Stadion De Veen, Heusden-Zolder (BEL)",15 JUN 2024,1102,5000m,M,30 Oct 24,47250115.0,69.0,5.0,Private,
1230.0,13:29.90,Kiseki SHIOZAWA,JPN,"Denka Big Swan Stadium, Niigata (JPN)",28 JUN 2024,1102,5000m,M,30 Oct 24,,,,,
1229.0,13:29.89,Axel Vang CHRISTENSEN,DEN,"Boudewijnstadion, Bruxelles (BEL)",25 MAY 2024,1102,5000m,M,30 Oct 24,,,,,
1454.0,1:11:21,Tristin VAN ORD,USA,"Houston, TX (USA)",14 JAN 2024,1102,Half,F,30 Oct 24,23693449.0,3754.0,34.0,Private,
1455.0,1:11:21,Natasha WODAK,CAN,Gold Coast (AUS),06 JUL 2024,1102,Half,F,30 Oct 24,7814602.0,3899.0,34.0,Public,45.0
1456.0,1:11:22,Elisa PALMERO,ITA,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1102,Half,F,30 Oct 24,,,,,
1471.0,28:19.67,Jake RITTER,USA,"Mt. Hood Community College, Gresham, OR (USA)",08 JUN 2024,1102,10000m,M,30 Oct 24,23718316.0,4258.0,38.0,Public,45.0
940.0,8:34.53,Siboniso SOLDAKA,RSA,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1102,3000m Steeple,M,30 Oct 24,,,,,
1874.0,2:33:07,Abebech AFEWORK,ETH,Wuhan (CHN),24 MAR 2024,1102,Full,F,30 Oct 24,,,,,
322.0,1:47.37,Derek HOLDSWORTH,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1102,800m,M,30 Oct 24,110408620.0,1238.0,24.0,Public,45.0
,2:03.43,Sophia HANLON,AUS,"Lakeside Stadium, Melbourne (AUS)",14 DEC 2024,1102,800m,F,15 Jan 25,,,,,
,28:19.35,Raphael LONGISA,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",09 NOV 2024,1102,10000m,M,15 Jan 25,,,,,
1837.0,1:02:08,Hiro KONDA,JPN,Marugame (JPN),04 FEB 2024,1102,Half,M,30 Oct 24,,,,,
625.0,4:13.15,Kileigh KANE,USA,"Franklin Field, Philadelphia, PA (USA)",25 APR 2024,1102,1500m,F,30 Oct 24,31511974.0,1477.0,176.0,Private,
623.0,4:13.13,Natalie RULE,AUS,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",04 APR 2024,1102,1500m,F,30 Oct 24,70775851.0,12.0,0.0,Public,45.0
1840.0,1:02:08,Ezekiel KIPKORIR,KEN,Zagreb (CRO),24 MAR 2024,1102,Half,M,30 Oct 24,,,,,
1047.0,15:31.81,Veerle BAKKER,NED,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1102,5000m,F,30 Oct 24,26080027.0,16.0,188.0,Private,
797.0,9:57.05,Lauren HALL,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1102,3000m Steeple,F,30 Oct 24,199092.0,344.0,1296.0,Public,45.0
1048.0,15:31.86,XiuZhen MA,CHN,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1102,5000m,F,30 Oct 24,,,,,
,13:30,Nils VOIGT,GER,Nijmegen (NED),20 APR 2024,1102,5k Road,M,15 Jan 25,18934439.0,852.0,4.0,Public,0.0
1841.0,1:02:08,Vincent NYAGEO,KEN,Berlin (GER),07 APR 2024,1102,Half,M,30 Oct 24,,,,,
2475.0,2:13:34,Daniel Nghidinwa PAULUS,NAM,Wien (AUT),21 APR 2024,1102,Full,M,30 Oct 24,,,,,
2476.0,2:13:35,Tadashi ISSHIKI,JPN,Osaka (JPN),25 FEB 2024,1102,Full,M,30 Oct 24,,,,,
1838.0,1:02:08,Ryota KONDO,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 FEB 2024,1102,Half,M,30 Oct 24,115516032.0,0.0,243.0,Public,45.0
1049.0,15:31.93,Sora SHINOZAKURA,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1102,5000m,F,30 Oct 24,,,,,
,2:31:37,Pamela ROTICH,KEN,Xi'an (CHN),03 NOV 2024,1102,Full,F,15 Jan 25,,,,,
1045.0,15:31.68,Yuka TAKASHIMA,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1102,5000m,F,30 Oct 24,,,,,
,13:30,Awet Nftalem KIBRAB,NOR,Nijmegen (NED),20 APR 2024,1102,5k Road,M,15 Jan 25,,,,,
,13:30,Abdessamad OUKHELFEN,ESP,Barcelona (ESP),31 DEC 2024,1102,5k Road,M,15 Jan 25,51034728.0,4.0,,Public,0.0
,13:30,Dejene WEYFEN,ETH,Nijmegen (NED),20 APR 2024,1102,5k Road,M,15 Jan 25,,,,,
798.0,9:57.29,Shirley LANG,SUI,"Stadion Buchholz, Uster (SUI)",24 MAY 2024,1102,3000m Steeple,F,30 Oct 24,32302074.0,727.0,0.0,Private,
323.0,1:47.38,Ben NAGEL,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 JUN 2024,1102,800m,M,30 Oct 24,32496631.0,4162.0,508.0,Public,45.0
325.0,1:47.39,Stephen EVANS,CAN,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1102,800m,M,30 Oct 24,3941512.0,1450.0,36.0,Public,45.0
2474.0,2:13:34,Abdu ASSEN,ETH,Padova (ITA),21 APR 2024,1102,Full,M,30 Oct 24,,,,,
,1:02:08,Vinicent Nyamongo NYAGEO,KEN,Berlin (GER),07 APR 2024,1102,Half,M,15 Jan 25,,,,,
1470.0,28:19.58,Chio NISHIKAWA,JPN,"Athletic Track, Abashiri (JPN)",10 JUL 2024,1102,10000m,M,30 Oct 24,,,,,
1839.0,1:02:08,Ryo SAITO,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 FEB 2024,1102,Half,M,30 Oct 24,38731004.0,0.0,812.0,Public,45.0
,2:11:33,Mica Kiplagat CHESEREK,KEN,Changsha (CHN),20 OCT 2024,1102,Full,M,15 Jan 25,,,,,
796.0,9:57.04,Ayana YAMASHITA,JPN,"Denka Big Swan Stadium, Niigata (JPN)",27 JUN 2024,1102,3000m Steeple,F,30 Oct 24,,,,,
795.0,9:56.99,Katie CLUTE,USA,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1102,3000m Steeple,F,30 Oct 24,,,,,
1472.0,28:19.81,Hicham OULADHA,MAR,Sale (MAR),30 JUN 2024,1101,10000m,M,30 Oct 24,67065684.0,1486.0,0.0,Public,45.0
944.0,8:34.74,Axel FOURNIVAL,FRA,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1101,3000m Steeple,M,30 Oct 24,,,,,
1850.0,1:02:10,Polat Kemboi ARIKAN,TUR,Warszawa (POL),24 MAR 2024,1101,Half,M,30 Oct 24,,,,,
327.0,1:47.40,Dillan VAN ROOYEN,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",18 MAR 2024,1101,800m,M,30 Oct 24,58940900.0,1565.0,10.0,Public,45.0
328.0,1:47.40,Ahmed Sayf KADRI,TUN,"University of Ghana Sports Stadium, Accra (GHA)",20 MAR 2024,1101,800m,M,30 Oct 24,91583967.0,291.0,0.0,Public,45.0
329.0,1:47.40,Niko SCHULTZ,USA,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1101,800m,M,30 Oct 24,70802075.0,591.0,0.0,Public,45.0
336.0,1:47.42,David DAM,NAM,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1101,800m,M,30 Oct 24,22389371.0,280.0,589.0,Private,
330.0,1:47.41,Abednico CHOBA,RSA,"Pilditch Stadium, Pretoria (RSA)",08 MAR 2024,1101,800m,M,30 Oct 24,,,,,
331.0,1:47.41,Raul VILLALONGA,ESP,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 MAY 2024,1101,800m,M,30 Oct 24,22347994.0,65.0,0.0,Public,45.0
332.0,1:47.41,Andrew CASEY,USA,"John McDonnell Field, Fayetteville, AR (USA)",24 MAY 2024,1101,800m,M,30 Oct 24,95191578.0,244.0,0.0,Public,45.0
333.0,1:47.41,Zalen NELSON,TTO,"Emerson Field, Concord, MA (USA)",08 JUN 2024,1101,800m,M,30 Oct 24,60178349.0,1910.0,8.0,Public,45.0
334.0,1:47.41,Abraham GUEM,SSD,"Athletics Stadium, Setagaya, Tokyo (JPN)",27 JUL 2024,1101,800m,M,30 Oct 24,,,,,
761.0,3:40.43,Joe EWING,GBR,"Paul Derr TF Facility, Raleigh, NC (USA)",28 MAR 2024,1101,1500m,M,30 Oct 24,10513706.0,1228.0,68.0,Public,45.0
337.0,1:47.42,Kevin VIEZEE,NED,"FBK Stadium, Hengelo (NED)",29 JUN 2024,1101,800m,M,30 Oct 24,20688835.0,1568.0,119.0,Public,45.0
338.0,1:47.43,Christian JACKSON,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 JUN 2024,1101,800m,M,30 Oct 24,81890092.0,491.0,56.0,Public,45.0
339.0,1:47.43,Alex PINTADO,ESP,"Altamira estadioa, Ordizia (ESP)",22 JUN 2024,1101,800m,M,30 Oct 24,123289185.0,203.0,0.0,Public,45.0
1239.0,13:30.30,Reishi YOSHIDA,JPN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2024,1101,5000m,M,30 Oct 24,,,,,
1238.0,13:30.27,Birhane MENGISTU,ETH,"Atletiekbaan Brakkenstein, Nijmegen (NED)",18 MAY 2024,1101,5000m,M,30 Oct 24,,,,,
1236.0,13:30.19,Tomonori YAMAGUCHI,JPN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2024,1101,5000m,M,30 Oct 24,,,,,
1235.0,13:30.17,Amos Kipkemboi BETT,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 JUN 2024,1101,5000m,M,30 Oct 24,,,,,
759.0,3:40.40,Evan JAGER,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1101,1500m,M,30 Oct 24,34822200.0,933.0,107.0,Public,45.0
760.0,3:40.42,Alessandro LOTTA,ITA,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 JUL 2024,1101,1500m,M,30 Oct 24,23984087.0,1637.0,5.0,Public,45.0
1475.0,28:20.04,Fernando CARRO,ESP,"Estadi Municipal La Bòbila, Gavá (ESP)",02 MAR 2024,1101,10000m,M,30 Oct 24,21135831.0,218.0,468.0,Private,
762.0,3:40.43,Isaiah GIVENS,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",26 APR 2024,1101,1500m,M,30 Oct 24,86515238.0,685.0,36.0,Private,
1473.0,28:19.85,Tamaki FUJIMOTO,JPN,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2024,1101,10000m,M,30 Oct 24,,,,,
1474.0,28:19.86,Yuma NISHIZAWA,JPN,"Hoshigadai Stadium, Tajimi (JPN)",05 OCT 2024,1101,10000m,M,30 Oct 24,,,,,
1876.0,2:33:12,Margaretha MONTOYA,USA,"Orlando, FL (USA)",03 FEB 2024,1101,Full,F,30 Oct 24,,,,,
2480.0,2:13:38,Leonid LATSEPOV,EST,Wien (AUT),21 APR 2024,1101,Full,M,30 Oct 24,82077769.0,768.0,20.0,Public,45.0
,53:37,Sarah NAIBEI,KEN,"Washington, DC (USA)",07 APR 2024,1101,10M Road,F,15 Jan 25,,,,,
,32:44,Aleksandra LISOWSKA,POL,Kolo (POL),20 OCT 2024,1101,10k Road,F,15 Jan 25,39108875.0,,,Private,
,32:44,Natosha ROGERS,USA,"1000 Shore Road, Cape Elizabeth, ME (USA)",03 AUG 2024,1101,10k Road,F,15 Jan 25,,,,,
,32:44,Tristin VAN ORD,USA,"Boston, MA (USA)",23 JUN 2024,1101,10k Road,F,15 Jan 25,,,,,
,32:43,Sylvia Mboga MEDUGU,KEN,Kalmar (SWE),24 JUL 2024,1101,10k Road,F,15 Jan 25,,,,,
,32:43,Rachael Zena CHEBET,UGA,Bengaluru (IND),28 APR 2024,1101,10k Road,F,15 Jan 25,,,,,
764.0,3:40.43,Youssef BENZAMIA,FRA,"Mestský Stadion, Ostrava (CZE)",10 SEP 2024,1101,1500m,M,30 Oct 24,60155357.0,1841.0,1.0,Public,45.0
630.0,4:13.24,Penelopea GORDON,USA,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",19 APR 2024,1101,1500m,F,30 Oct 24,119026424.0,412.0,5.0,Private,
2482.0,2:13:38,Robert KIPKEMBOI,KEN,Gyeongju (KOR),19 OCT 2024,1101,Full,M,30 Oct 24,,,,,
2481.0,2:13:38,Demeke KASAW,ETH,Lanzhou (CHN),26 MAY 2024,1101,Full,M,30 Oct 24,,,,,
2478.0,2:13:36,Sammy KOSGEI,KEN,Huai'an (CHN),21 APR 2024,1101,Full,M,30 Oct 24,,,,,
1851.0,1:02:10,Alfred CHERUIYOT,KEN,Poznan (POL),14 APR 2024,1101,Half,M,30 Oct 24,,,,,
2479.0,2:13:37,Rahal BOUCHFAR,MAR,Casablanca (MAR),27 OCT 2024,1101,Full,M,30 Oct 24,,,,,
632.0,4:13.26,Judith OTAZUA,ESP,"Estadio Ciudad de Málaga, Málaga (ESP)",09 JUL 2024,1101,1500m,F,30 Oct 24,,,,,
312.0,2:03.49,Cassandra WILLIAMSON,CAN,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1101,800m,F,30 Oct 24,56045791.0,14.0,0.0,Private,
311.0,2:03.48,Khadidja BENKACEM,MAR,"Stade C. Vandeveegaete, Tourcoing (FRA)",26 JUN 2024,1101,800m,F,30 Oct 24,,,,,
310.0,2:03.48,Leah SIMPSON,AUS,"SA Athletic Stadium, Adelaide (AUS)",10 FEB 2024,1101,800m,F,30 Oct 24,118997345.0,60.0,42.0,Public,45.0
309.0,2:03.48,Brooke JAWORSKI,USA,"Loftus Sports Center, Notre Dame, IN (USA) (i)",03 FEB 2024,1101,800m,F,30 Oct 24,93525501.0,0.0,2.0,Private,
308.0,2:03.47,Adelle TRACEY,JAM,"Stade de France, Paris (FRA)",02 AUG 2024,1101,800m,F,30 Oct 24,131658381.0,0.0,0.0,Public,45.0
307.0,2:03.46,Kimberley MAY,NZL,"Ray Treacy Track at Hendricken Field, Providence, RI (USA)",12 APR 2024,1101,800m,F,30 Oct 24,28190302.0,25.0,0.0,Private,
306.0,2:03.44,Serena TROIANI,ITA,"Centro di Atletica, Busto Arsizio (ITA)",10 JUL 2024,1101,800m,F,30 Oct 24,,,,,
631.0,4:13.24,Grace HARTMAN,USA,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1101,1500m,F,30 Oct 24,32004939.0,1255.0,37.0,Public,45.0
763.0,3:40.43,Fredrik SANDVIK,NOR,"Trondheim Stadion, Trondheim (NOR)",21 AUG 2024,1101,1500m,M,30 Oct 24,18082688.0,1416.0,14.0,Public,45.0
,1:07:29,Emma Grace HURLEY,USA,"New Haven, CT (USA)",02 SEP 2024,1101,20k Road,F,15 Jan 25,50043240.0,2113.0,3.0,Public,0.0
946.0,8:34.86,Marco VANDERPOORTEN,BEL,"Atletiekbaan Brakkenstein, Nijmegen (NED)",18 MAY 2024,1101,3000m Steeple,M,30 Oct 24,,,,,
1458.0,1:11:25,Mahlet MULUGETA,ETH,"Houston, TX (USA)",14 JAN 2024,1101,Half,F,30 Oct 24,128017669.0,563.0,0.0,Public,45.0
1460.0,1:11:25,Anna MATSUDA,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 FEB 2024,1101,Half,F,30 Oct 24,88255813.0,17.0,1.0,Public,45.0
1461.0,1:11:25,MELKAM TESFAHUN,ETH,Istanbul (TUR),28 APR 2024,1101,Half,F,30 Oct 24,,,,,
1462.0,1:11:25,Amina BETTICHE,ALG,Istanbul (TUR),28 APR 2024,1101,Half,F,30 Oct 24,,,,,
1463.0,1:11:25,Addisalem BELAY,ETH,Buenos Aires (ARG),25 AUG 2024,1101,Half,F,30 Oct 24,37346879.0,0.0,0.0,Public,45.0
,1:11:24,Elvanie NIMBONA,BDI,Civitanova (ITA),03 NOV 2024,1101,Half,F,15 Jan 25,111277157.0,,,Public,0.0
,15:32.21,Kokoro NAKACHI,JPN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 DEC 2024,1101,5000m,F,15 Jan 25,,,,,
,58:37,Samuel CHELANGA,USA,"New Haven, CT (USA)",02 SEP 2024,1101,20k Road,M,15 Jan 25,,,,,
,46:51,Kento NISHI,JPN,Kumamoto (JPN),01 DEC 2024,1101,10M Road,M,15 Jan 25,15546789.0,,,Private,
,28:20,Simon MWANGI,KEN,Prievidza (SVK),14 SEP 2024,1101,10k Road,M,15 Jan 25,37868862.0,410.0,4.0,Public,0.0
,28:20,Lawi KOSGEI,KEN,Würzburg (GER),28 APR 2024,1101,10k Road,M,15 Jan 25,,,,,
,28:20,Gabriel Gerald GEAY,TAN,Valencia (ESP),14 JAN 2024,1101,10k Road,M,15 Jan 25,,,,,
,2:11:36,Chunlong YANG,CHN,Beijing (CHN),03 NOV 2024,1101,Full,M,15 Jan 25,,,,,
,1:02:10,Francis Kipkorir LANGAT,KEN,Changzhou (CHN),02 NOV 2024,1101,Half,M,15 Jan 25,,,,,
,1:02:09,Robert MIRANDA,USA,"Boston, MA (USA)",10 NOV 2024,1101,Half,M,15 Jan 25,25877889.0,1281.0,11.0,Public,0.0
,28:20.35,Ryotaro NATORI,JPN,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",23 NOV 2024,1101,10000m,M,15 Jan 25,,,,,
,28:20.16,Kota FUJIKI,JPN,"Nishishina Athletic Stadium, Nobeoka (JPN)",12 OCT 2024,1101,10000m,M,15 Jan 25,,,,,
