Athlete ID,Athlete Name,Consistency Percentage,Standard Deviation,Median-to-Mean Ratio,Max-to-Median Ratio,No Data Count
86896701,Michaela OOSTHUIZEN,40.0,5.943144688547784,0.0,inf,54
13557908,Richard RINGER,40.0,26.292844176303554,0.0,inf,54
17046618,Peter HERZOG,40.0,42.994157687432136,0.0,inf,54
58635794,Damien DILCHER,40.0,43.96221480021965,0.0,inf,54
15610170,Hannah NUTTALL,40.0,46.365225709978446,0.0,inf,54
10799453,Josh IZEWSKI,40.0,51.73135921655781,0.0,inf,54
93800988,Henry MCLUCKIE,40.0,66.73284897846318,0.0,inf,54
91894138,Vincent MUTAI,38.0,12.665001644953175,0.0,inf,62
53810642,Jennifer NESBITT,37.77777777777778,6.462769970496613,0.0,inf,56
98279354,Marco AROP,37.77777777777778,9.852425084165603,0.0,inf,56
51867005,John GREGOREK,37.77777777777778,11.214746655474494,0.0,inf,56
4882648,Mike FOPPEN,37.77777777777778,12.666608507066096,0.0,inf,56
11690614,Andreas ALMGREN,37.77777777777778,80.4860899327007,0.0,inf,56
29394594,Abdurrahman GEDIKLIOĞLU,37.77777777777778,119.97741535504734,0.0,inf,56
142463626,Jaxson HOEY,35.55555555555556,28.592397331621946,0.0,inf,58
130452405,Dennis KIPKURUI,35.55555555555556,29.766056151334038,0.0,inf,58
109555080,Ruken TEK,35.55555555555556,41.72664421513475,0.0,inf,58
19780474,Azeddine HABZ,35.55555555555556,51.82776512134934,0.0,inf,58
69143721,Jonathan GRAHN,35.55555555555556,79.39767225457591,0.0,inf,58
27699540,Deysi CASTRO,34.44444444444444,16.091210264595755,0.0,inf,59
125720171,Annemarie NISSEN,33.33333333333333,23.51819869180324,0.0,inf,60
18082688,Fredrik SANDVIK,33.33333333333333,31.54264248287239,0.0,inf,60
57217273,Grace BARNETT,33.33333333333333,46.18131784960319,0.0,inf,60
33433081,Aidan RYAN,33.33333333333333,60.132956320352044,0.0,inf,60
94876602,James KIMEU,32.22222222222222,10.408217328093787,0.0,inf,61
20228908,Luis Miguel MASABANDA,31.11111111111111,36.21637046111059,0.0,inf,62
10984855,Jonathan MELLOR,28.888888888888886,1.6720652742311168,0.0,inf,64
86185454,Ermias GIRMA,28.888888888888886,3.1693262455606512,0.0,inf,64
20297898,Jean-Simon DESGAGNÉS,28.888888888888886,10.545638776055208,0.0,inf,64
14983457,Sondre Nordstad MOEN,28.888888888888886,11.392766336100353,0.0,inf,64
23911697,Yassin BOUIH,28.888888888888886,38.913720201302574,0.0,inf,64
46478486,Méline ROLLIN,28.888888888888886,62.45990489337645,0.0,inf,64
125052191,Mario GARCÍA Romo,28.000000000000004,35.69497899793194,0.0,inf,72
89673875,Olivia BAKER,26.666666666666668,14.803356920974533,0.0,inf,66
91049781,Hanna HERMANSSON,26.666666666666668,41.3408302361903,0.0,inf,66
56812301,Gabriela DEBUES-STAFFORD,26.666666666666668,42.30448831949861,0.0,inf,66
35522852,Sadi HENDERSON,24.444444444444443,3.6760316224684826,0.0,inf,68
38763189,Víctor ORTIZ RIVERA,24.444444444444443,4.667464954428572,0.0,inf,68
36882848,Anita HORVAT,24.444444444444443,6.355702013963686,0.0,inf,68
27786043,Parul CHAUDHARY,24.444444444444443,7.157647785719421,0.0,inf,68
7327132,Charles PHILIBERT-THIBOUTOT,24.444444444444443,9.422643659317167,0.0,inf,68
7586526,Mario GARCÍA,24.444444444444443,24.612321134344967,0.0,inf,34
44564763,Yazmine WRIGHT,24.444444444444443,31.36957000834507,0.0,inf,68
95919245,Paulo Roberto PAULA,24.444444444444443,53.33609217437357,0.0,inf,68
3593920,Samuel TANNER,22.22222222222222,11.338654123143534,0.0,inf,70
99038751,Salim KEDDAR,22.22222222222222,12.315879136357797,0.0,inf,70
46695698,William BATTERSHILL,22.22222222222222,12.398740220328275,0.0,inf,70
5797327,Said MECHAAL,22.22222222222222,20.194476146853447,0.0,inf,70
23763182,James CORRIGAN,22.22222222222222,21.34409149521395,0.0,inf,70
92829582,Laura NICHOLSON,22.22222222222222,25.724344871284273,0.0,inf,70
97757896,Marta PÉREZ,22.22222222222222,36.290586417043116,0.0,inf,70
7059429,Eric AVILA,22.22222222222222,40.15417170447119,0.0,inf,70
12504485,Amalie SÆTEN,20.0,6.272440924191018,0.0,inf,72
43833791,Luis GRIJALVA,20.0,16.10513566547523,0.0,inf,72
35097302,Ziad AUDAH,20.0,34.153153292992485,0.0,inf,72
100137725,Eduardo MENACHO,20.0,42.2489299215206,0.0,inf,72
73658430,Jie HE,18.88888888888889,5.122181190184651,0.0,inf,73
25871837,Nathan MARTIN,17.77777777777778,2.974411302770155,0.0,inf,74
8841155,Derek JOHNSON,17.77777777777778,4.200566726681076,0.0,inf,74
27102390,Ahmed OUHDA,17.77777777777778,11.669124192745482,0.0,inf,74
38389393,Rob NAPOLITANO,17.77777777777778,21.40355775720373,0.0,inf,74
57098840,Nikki HILTZ,17.77777777777778,34.13737463084943,0.0,inf,74
33977163,Militsa MIRCHEVA,15.555555555555555,9.344713463345721,0.0,inf,76
88934444,Isaac BASTEN,15.555555555555555,17.998990899868218,0.0,inf,76
23093206,Marc TORTELL,15.555555555555555,20.11886883265678,0.0,inf,76
59722793,Ryu TAKAKU,15.555555555555555,20.333972161747486,0.0,inf,76
42578650,Sarah BILLINGS,15.555555555555555,22.27161918640837,0.0,inf,76
66662262,Abderrazak CHARIK,13.333333333333334,7.88124080337782,0.0,inf,78
93911299,Edwin KIPTOO,13.333333333333334,8.627013401634663,0.0,inf,78
49628215,Irvette VAN ZYL,13.333333333333334,14.963134213325626,0.0,inf,78
73380869,Zouhair TALBI,13.333333333333334,17.048137408694156,0.0,inf,78
2770994,Koen NAERT,13.333333333333334,21.650691884632444,0.0,inf,78
36760710,Luke MCCANN,13.333333333333334,32.99834777699842,0.0,inf,78
19806570,Maximilian THORWIRTH,11.11111111111111,6.4099428341880245,0.0,inf,80
43139783,Brett GARDNER,11.11111111111111,35.038801892897254,0.0,inf,80
70760138,Sheila CHEPKIRUI,8.88888888888889,1.1637168637258881,0.0,inf,82
25386511,Carlee HANSEN,8.88888888888889,1.7682179797016104,0.0,inf,82
47153030,Sadie ENGELHARDT,8.88888888888889,5.622110141557848,0.0,inf,82
23571791,Melissa TANAKA,8.88888888888889,9.347245962695505,0.0,inf,82
133154784,Invida MAURIŅA,8.88888888888889,21.243104130297972,0.0,inf,82
25328468,Taryn RAWLINGS,8.88888888888889,23.456015076199627,0.0,inf,82
93495409,Andrew COSCORAN,8.88888888888889,23.765798651200985,0.0,inf,82
8728583,Jorge CASTELBLANCO,8.0,20.280163069892065,0.0,inf,92
68982579,Sebastian FERNANDEZ,6.666666666666667,1.547950474628021,0.0,inf,84
22185738,Li BAI,6.666666666666667,2.1935144444424175,0.0,inf,84
40806845,Mariska PAREWYCK,6.666666666666667,2.2070378105120914,0.0,inf,84
101704901,Yolanda NGARAMBE,6.666666666666667,4.152533118881607,0.0,inf,84
43228727,Jan BADIA,6.666666666666667,21.014277151494845,0.0,inf,84
131800350,Amanda VESTRI,6.0,2.3210246779290293,0.0,inf,94
31259127,Craig ENGELS,6.0,4.974246402494277,0.0,inf,94
29900318,Niels LAROS,4.444444444444445,1.5539547010518553,0.0,inf,86
38210378,Christian NOBLE,4.444444444444445,2.346857983166598,0.0,inf,86
73487204,Kirami Collin YEGO,4.444444444444445,2.922871949909361,0.0,inf,86
10513706,Joe EWING,4.444444444444445,3.513253328114739,0.0,inf,86
24166694,Daniel SIMMONS,4.444444444444445,3.731545410991529,0.0,inf,86
3624317,Nathan GREEN,4.444444444444445,3.9345182620318893,0.0,inf,86
24660297,Brian FAY,4.444444444444445,5.398876948949276,0.0,inf,86
48696680,Quentin TISON,4.444444444444445,6.1845200837102405,0.0,inf,86
17721663,Yaseen ABDALLA,4.444444444444445,6.425193062484229,0.0,inf,86
19582010,Jessica STENSON,4.444444444444445,6.987983751213119,0.0,inf,86
74286940,Naoki AIBA,4.444444444444445,7.347076500609909,0.0,inf,86
3941512,Stephen EVANS,4.444444444444445,8.250793572686787,0.0,inf,86
56168841,Hobbs KESSLER,4.444444444444445,10.164203237759345,0.0,inf,86
69886154,Maël GOUYETTE,4.444444444444445,13.408116870108824,0.0,inf,86
34822200,Evan JAGER,4.444444444444445,23.078349506396094,0.0,inf,86
23205296,Matt WISNER,3.3333333333333335,1.5051738377298693,0.0,inf,174
60178349,Zalen NELSON,2.2222222222222223,0.11927732368672457,0.0,inf,88
8140136,Samuel AUSTIN,2.2222222222222223,0.6225716871316729,0.0,inf,88
48545297,Parker WOLFE,2.2222222222222223,0.8587967305444169,0.0,inf,88
58587312,Giovanna EPIS,2.2222222222222223,2.6479565858452845,0.0,inf,88
23836673,Haftom WELDAY,2.2222222222222223,4.12699539956067,0.0,inf,88
82773562,Vanessa WILSON,2.0,0.4221158824088691,0.0,inf,98
44331112,Yusuke NISHIYAMA,2.0,1.8010277649445086,0.0,inf,98
44007546,Abdihamid NUR,1.1111111111111112,2.3579867007217925,0.0,inf,89
985439,Adam CLARKE,0.0,inf,0.0,inf,45
13243473,Carla SWEENEY,0.0,inf,0.0,inf,45
13279564,Kellyn TAYLOR,0.0,inf,0.0,inf,45
14735644,Henry WYNNE,0.0,inf,0.0,inf,45
16604584,Laura NAGEL,0.0,inf,0.0,inf,45
17233801,Gerda STEYN,0.0,inf,0.0,inf,45
18085134,Hendrik PFEIFFER,0.0,inf,0.0,inf,45
21318574,Taylor ROE,0.0,inf,0.0,inf,45
26104963,Olivier DESMEULES,0.0,inf,0.0,inf,45
26985879,Shane BRACKEN,0.0,inf,0.0,inf,45
26990912,Jennifer GULIKERS,0.0,inf,0.0,inf,45
31658147,Silas TOO,0.0,inf,0.0,inf,45
36750101,Tom DODD,0.0,inf,0.0,inf,45
37006272,Hugo CATRILEO,0.0,inf,0.0,inf,45
40609729,Meredith RIZZO,0.0,inf,0.0,inf,45
45399473,Alexander STEPANOV,0.0,inf,0.0,inf,45
46492412,Alex PHILLIP,0.0,inf,0.0,inf,45
49565163,Wes FERGUSON,0.0,inf,0.0,inf,45
51057645,Annie FRISBIE,0.0,inf,0.0,inf,45
51932246,Ellie BAKER,0.0,inf,0.0,inf,45
52102056,Kayley DELAY,0.0,inf,0.0,inf,45
53485505,Madison NEUNER,0.0,inf,0.0,inf,45
54874775,Lauren HAGANS,0.0,inf,0.0,inf,45
61582475,Chloé HERBIET,0.0,inf,0.0,inf,45
65853028,Jessica GOCKLEY-DAY,0.0,inf,0.0,inf,45
93060887,Amine BRAHIMI,0.0,inf,0.0,inf,45
115739156,Adrianna TOPOLNICKA,0.0,inf,0.0,inf,45
146708596,Brenda JEPCHIRCHIR,0.0,inf,0.0,inf,45
146854303,Bethwel KIBET,0.0,inf,0.0,inf,45
1772562,James DUNNE,0.0,inf,0.0,inf,90
2918986,Osian PERRIN,0.0,inf,0.0,inf,90
6472399,Stewart MCSWEYN,0.0,inf,0.0,inf,90
8382284,Brian SHRADER,0.0,inf,0.0,inf,90
12615695,Mason FERLIC,0.0,inf,0.0,inf,90
16498981,Ahmed MUHUMED,0.0,inf,0.0,inf,90
16536534,Mark MILNER,0.0,inf,0.0,inf,90
17379485,Jason GOMEZ,0.0,inf,0.0,inf,90
17422250,Bryce HOPPEL,0.0,inf,0.0,inf,90
18086418,Ethan HUSSEY,0.0,inf,0.0,inf,90
19392558,Amy BUNNAGE,0.0,inf,0.0,inf,90
20492932,Adel MECHAAL,0.0,inf,0.0,inf,90
22710385,Peng GAO,0.0,inf,0.0,inf,90
22996590,Jessa HANSON,0.0,inf,0.0,inf,90
23870632,Pietro RIVA,0.0,inf,0.0,inf,90
24425564,Eloise WALKER,0.0,inf,0.0,inf,90
25331382,Elena CAREY,0.0,inf,0.0,inf,90
26014313,Mohamed REDA,0.0,inf,0.0,inf,90
26275743,Georgia GRIFFITH,0.0,inf,0.0,inf,90
26290042,Peter BOL,0.0,inf,0.0,inf,90
27091479,Andreas LINDGREEN,0.0,inf,0.0,inf,90
27365281,Aurore FLEURY,0.0,inf,0.0,inf,90
27510601,William AMPONSAH,0.0,inf,0.0,inf,90
27527968,Christian HARRISON,0.0,inf,0.0,inf,90
29955890,Cameron BOYEK,0.0,inf,0.0,inf,90
30262081,Jack ANSTEY,0.0,inf,0.0,inf,90
31098671,Chikako MORI,0.0,inf,0.0,inf,90
31853462,Desiree LINDEN,0.0,inf,0.0,inf,90
32004939,Grace HARTMAN,0.0,inf,0.0,inf,90
32583114,Sinclaire JOHNSON,0.0,inf,0.0,inf,90
33405052,John HEYMANS,0.0,inf,0.0,inf,90
34017215,Colin DALY,0.0,inf,0.0,inf,90
38306342,Emma BATES,0.0,inf,0.0,inf,90
40441638,Owen KARAS,0.0,inf,0.0,inf,90
41446833,Bailey GOGGANS,0.0,inf,0.0,inf,90
41549062,Joel Ibler LILLESØ,0.0,inf,0.0,inf,90
42520906,Darius KIPYEGO,0.0,inf,0.0,inf,90
42577446,James DONAHUE,0.0,inf,0.0,inf,90
43261986,Peyton CRAIG,0.0,inf,0.0,inf,90
43725547,Collins KIBET,0.0,inf,0.0,inf,90
44696180,Dana KLEIN,0.0,inf,0.0,inf,90
47062245,Yassine ABER,0.0,inf,0.0,inf,90
47643982,Jenny BLUNDELL,0.0,inf,0.0,inf,90
47869432,Alison ANDREWS-PAUL,0.0,inf,0.0,inf,90
48002327,Molly BORN,0.0,inf,0.0,inf,90
48905896,Genevieve GREGSON,0.0,inf,0.0,inf,90
48998044,Efrem GIDEY,0.0,inf,0.0,inf,90
50151684,Grant FISHER,0.0,inf,0.0,inf,90
50629847,Kelvin KIPLAGAT,0.0,inf,0.0,inf,90
51232485,Connor WHITELEY,0.0,inf,0.0,inf,90
51646610,Brad MATHAS,0.0,inf,0.0,inf,90
52160022,Veronika SADEK,0.0,inf,0.0,inf,90
52348096,Katie WASSERMAN,0.0,inf,0.0,inf,90
52673478,Cooper TEARE,0.0,inf,0.0,inf,90
54848054,Madison MOONEY,0.0,inf,0.0,inf,90
54852017,Rheinhardt HARRISON,0.0,inf,0.0,inf,90
55907773,Katie IZZO,0.0,inf,0.0,inf,90
56548523,Juliette WHITTAKER,0.0,inf,0.0,inf,90
56768839,Jessica HULL,0.0,inf,0.0,inf,90
57141102,Simone PLOURDE,0.0,inf,0.0,inf,90
57343506,Kenneth KEMBOI,0.0,inf,0.0,inf,90
57585194,Emily RICHARDS,0.0,inf,0.0,inf,90
58146107,Puseletso MOFOKENG,0.0,inf,0.0,inf,90
59137935,Cass ELLIOTT,0.0,inf,0.0,inf,90
59168840,Mick STANOVSEK,0.0,inf,0.0,inf,90
60465864,Yasunari KUSU,0.0,inf,0.0,inf,90
61664754,Ibrahim EZZAYDOUNI,0.0,inf,0.0,inf,90
63632176,Vladimir NIKITIN,0.0,inf,0.0,inf,90
64783137,Parvej KHAN,0.0,inf,0.0,inf,90
68535184,Anne Gine LØVNES,0.0,inf,0.0,inf,90
68771264,Eleanor FULTON,0.0,inf,0.0,inf,90
69456503,Yusuke OGURA,0.0,inf,0.0,inf,90
70979949,Othmane EL GOUMRI,0.0,inf,0.0,inf,90
76249842,Madoka NAKANO,0.0,inf,0.0,inf,90
76636288,Majida MAAYOUF,0.0,inf,0.0,inf,90
79265388,Giulia APRILE,0.0,inf,0.0,inf,90
79782535,Pietro ARESE,0.0,inf,0.0,inf,90
84392751,Theo QUAX,0.0,inf,0.0,inf,90
90054131,Helen BEKELE,0.0,inf,0.0,inf,90
90815678,Rachel MCARTHUR,0.0,inf,0.0,inf,90
91583967,Ahmed Sayf KADRI,0.0,inf,0.0,inf,90
100977122,Fouad MESSAOUDI,0.0,inf,0.0,inf,90
104290453,Chloe SCRIMGEOUR,0.0,inf,0.0,inf,90
110431332,Daiana OCAMPO,0.0,inf,0.0,inf,90
113122362,Euliter TANUI,0.0,inf,0.0,inf,90
113125064,Simon KIPKOSGEI,0.0,inf,0.0,inf,90
115772848,Richard ETIR,0.0,inf,0.0,inf,90
128017669,Mahlet MULUGETA,0.0,inf,0.0,inf,90
137110809,Tristan WOODFINE,0.0,inf,0.0,inf,90
5376540,Miguel MOREIRA,0.0,inf,0.0,inf,100
7082054,Nao KURIHARA,0.0,inf,0.0,inf,100
19562651,Bethan MORLEY,0.0,inf,0.0,inf,100
19625839,Dorian BOULVIN,0.0,inf,0.0,inf,100
33062239,Lindsay FLANAGAN,0.0,inf,0.0,inf,100
40339867,Daniel KOSEN,0.0,inf,0.0,inf,100
56861220,Alicja KONIECZEK,0.0,inf,0.0,inf,100
43525605,Aiden NEAL,0.0,inf,0.0,inf,180
